name,rating,processor,quad,ram,internal,graphic,os,screen,warrenty,price
Dell Vostro 3520 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),57,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹56,340"
Lenovo IdeaPad 1 15AMN7 82VG00EQIN Laptop (AMD Athlon 7120U / 8GB/ 512GB SSD/ Win11 Home),46,AMD Athlon 7120U,"Dual Core, 2 Threads",8 GB LPDDR5 RAM,512 GB SSD,AMD Radeon 610M Graphics,Windows 11 OS,"15.6 inches, 1366 x 768 pixels",1 Year Warranty,"₹29,990"
Dell Vostro 3530 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),56,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated Graphics ,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹58,490"
Acer Aspire 5 A515-57 UN.K3JSI.013 Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),58,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16 GB  RAM,512 GB SSD,Intel Integrated,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹39,990"
Dell Vostro 3525 Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11),56,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹39,990"
Lenovo V15 G3 82TTA02UIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),63,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹46,990"
HP 240 G9 821J4PA Laptop (12th Gen Core i5/ 8GB/ 512 GB SSD/ Win11),64,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated,Windows 11 OS,"14 inches, 1366 x 768 pixels",1 Year Warranty,"₹74,999"
Lenovo IdeaPad Slim 3i 82X70032IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),43,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8 GB LPDDR5 RAM,512 GB SSD,Intel UHD Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹42,499"
Lenovo IdeaPad Flex 5 Gen 8 82XX0070IN Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),69,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16 GB LPDDR4X RAM,512 GB SSD,AMD Radeon AMD,Windows 11 OS,"14 inches, 1920 x 1200 pixels, Touch Screen",1 Year Warranty,"₹62,990"
Lenovo IdeaPad 3 82H802L3IN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),58,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹36,650"
Lenovo IdeaPad Slim 3 82H803HPIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),59,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹45,590"
Lenovo IdeaPad Gaming 3 15IHU6 82K101PCIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),65,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce GTX 2050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹49,990"
Lenovo Yoga 6 13ABR8 83B2007UIN Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11 Home),71,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16 GB LPDDR4X RAM,1 TB SSD,AMD Radeon Graphics,Windows 11 OS,"13.3 inches, 1920 x 1200 pixels, Touch Screen",1 Year Warranty,"₹86,990"
Lenovo IdeaPad Flex 5 82R900D4IN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),63,5th Gen AMD Ryzen 7 5700U,"Octa Core, 16 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon,Windows 11 OS,"14 inches, 1920 x 1200 pixels, Touch Screen",1 Year Warranty,"₹61,990"
Microsoft Surface Laptop Go 3 (12th Gen Core i5/ 16 GB RAM/ 256 GB SSD/ Win 11),60,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5 RAM,256 GB SSD,Intel Iris Xe Graphics ,Windows 11 OS,"12.4 inches, 1536 x 1024 pixels, Touch Screen",1 Year Warranty,"₹98,900"
Ultimus Neo NU14U3INT54BN Laptop (10th Gen Core i3/ 8GB/ 256GB SSD/Win11 Home),52,10th Gen Intel Core i3 1005G1,"Dual Core, 4 Threads",8 GB DDR4 RAM,256 GB SSD,Intel Integrated Iris,Windows 11 OS,"14.1 inches, 1920 x 1080 pixels",1 Year Warranty,"₹23,990"
Lenovo Legion Slim 5 82Y9009KIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),79,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,512 GB SSD,6 GB NVIDIA GeForce RTX 4050,Windows 11 OS,"16 inches, 1920 x 1200 pixels",1 Year Warranty,"₹1,06,670"
HP Victus 15-fb0158AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),67,5th Gen AMD Ryzen 5  5600H ,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,4 GB AMD Radeon RX 6500M,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹52,490"
Lenovo Legion Slim 5 16APH8 82Y90042IN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),83,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 4060,Windows 11 OS,"16 inches, 2560 x 1600 pixels",1 Year Warranty,"₹1,28,990"
HP Pavilion x360 14-ek1021TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),70,13th Gen Intel Core i7 1355U ,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated Iris Xe,Windows 11 OS,"14 inches, 1920 x 1080 pixels, Touch Screen",1 Year Warranty,"₹90,689"
Lenovo IdeaPad Gaming 3 15IAH7 82S9014LIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),66,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹69,990"
Lenovo S14 Gen 3 82TW001DIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),56,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB  RAM,512 GB SSD,Intel UHD Graphics,Windows 11 OS,"14 inches, 1920 x 1080 pixels",3 Year Warranty,"₹52,990"
Lenovo Yoga Pro 7 82Y700A2IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),65,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16 GB  LPDDR5 RAM,1 TB SSD,Integrated Intel Iris Xe Graphics,Windows 11 OS,"14.5 inches, 2560 x 1600 pixels",1 Year Warranty,"₹99,990"
HP 15-fc0027AU Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),57,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8 GB LPDDR5 RAM,512 GB SSD,AMD Radeon AMD,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹40,100"
Lenovo Legion Slim 5 16APH8 82Y9008MIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),83,7th Gen AMD Ryzen 7 7840HS,"Octa Core, 16 Threads",16 GB DDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 4060,Windows 11 OS,"16 inches, 2560 x 1600 pixels",1 Year Warranty,"₹1,37,490"
Lenovo ThinkBook 15 Gen 5 21JF0026MJ Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11),69,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon AMD,Windows 11 OS,"16 inches, 1920 x 1080 pixels",1 Year Warranty,"₹53,990"
Asus VivoBook 15 X515MA-BR022WS Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),43,Intel Celeron N4020,"Dual Core, 2 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD 600,Windows OS,"15.6 inches, 1366 x 768 pixels",1 Year Warranty,"₹27,520"
HP Spectre 17-cs0097nr Foldable Laptop (12th Gen Core i7/ 16 GB RAM/ 1 TB SSD/ Win 11),67,12th Gen Intel Core i7 1250U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5 RAM,1 TB SSD,Intel Iris Xe Graphics,Windows 11 OS,"17 inches, 1920 x 2560 pixels, Touch Screen",1 Year Warranty,"₹4,15,000"
Fujitsu CH‎ 4ZR1L82434 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),67,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR5 RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"13.3 inches, 1920 x 1080 pixels",2 Year Warranty,"₹89,990"
Tecno Megabook T1 Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),67,11th Gen Intel Core i7 1165G7,"Quad Core, 8 Threads",16 GB LPDDR4 RAM,1 TB SSD,Intel UHD Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹52,990"
Asus Vivobook 15X OLED M3504YA-LK752WS Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11 Home),67,7th Gen AMD Ryzen 7  7730U,"Octa Core, 16 Threads",16 GB DDR4 RAM,1 TB SSD,Integrated AMD Radeon Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹73,463"
Asus Vivobook 15 X1502ZA-EJ993WS Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11),59,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹40,990"
Asus Vivobook 15 X1504ZA-NJ542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),60,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹57,990"
HP Pavilion 15-eg3018TU Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),59,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB DDR4- RAM,1 TB SSD,Intel Integrated Intel Iris Xe Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹76,343"
Lenovo Ideapad 3 15ITL06 82H803GUIN Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),52,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹37,000"
Lenovo IdeaPad 3 82H803HRIN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),60,11th Gen Intel Core i7 1165G7,"Quad Core, 8 Threads",16 GB DDR4 RAM,512 GB SSD,Integrated Intel Iris Xe Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹57,990"
HP 250 G9 7N179PA Laptop (12th Gen Core i5/ 8 GB RAM/ 512 GB SSD/ Win 11),58,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"15.6 inches, 1366 x 768 pixels",1 Year Warranty,"₹60,999"
Lenovo Ideapad Slim 5 82XE004QIN Laptop (AMD Ryzen 5 7530U/ 16 GB RAM/ 512 GB SSD/ Win 11),62,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon Graphics,Windows 11 OS,"14 inches, 1920 x 1200 pixels",1 Year Warranty,"₹66,389"
Asus Vivobook Pro 15 M6500QC-HN551WS Laptop (AMD Ryzen 5 5600HS/ 16 GB RAM/ 1 TB SSD/ Win 11/ 4 GB Graphics),63,5th Gen AMD Ryzen 5 5600HS,"Hexa Core, 12 Threads",16 GB DDR4 RAM,1 TB SSD,4 GB NVIDIA GeForce RTX 3050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹69,022"
HP 255 G9 841W6PA Laptop (AMD Ryzen 3 3250U/ 8 GB RAM/ 512 GB SSD/ FreeDOS),49,3rd Gen AMD Ryzen 3  3250U,"Dual Core, 4 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon Graphics,DOS 3.0 OS,"15.6 inches, 1366 x 768 pixels",1 Year Warranty,"₹24,999"
Lenovo Ideapad Slim 5 82XF007CIN Laptop (13th Gen Core i5/ 16 GB RAM/ 1 TB SSD/ Win 11),58,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16 GB LPDDR5 RAM,1 TB SSD,Intel Iris Xe Graphics,Windows 11 OS,"16 inches, 1920 x 1200 pixels",1 Year Warranty,"₹71,990"
Dell 15 Inspiron 3530 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11 Home),57,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,1 TB SSD,Intel Integrated UHD,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹62,975"
Lenovo IdeaPad Slim 3 82RK00VVIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),53,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB  RAM,512 GB SSD,‎Intel UHD Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹38,990"
Dell Inspiron 3520 IN3520KTMFJS1ORGR1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),53,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹38,490"
Dell Inspiron 3530 IN3530RW8JY001ORS1 Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11 Home),53,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,1 TB SSD,Intel Integrated Integrated Intel® UHD Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹64,590"
Asus TUF Gaming F15 90NR0GW1-M00F00 Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),64,12th Gen Intel Core i7 12700H ,20 Threads,16 GB DDR5 RAM,1 TB SSD,4 GB ‎NVIDIA GeForce RTX 3050,Windows 11  OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹90,990"
Asus Vivobook 16X 2023 K3605ZV-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),72,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,NVIDIA Geforce RTX,Windows 11 OS,"16 inches, 1920 x 1200 pixels",1 Year Warranty,"₹96,591"
Asus Chromebook CX1500CKA-EJ0277 Laptop (Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),37,Intel Celeron N4500,"Dual Core, 2 Threads",4 GB LPDDR4X RAM,128 GB SSD,Intel Integrated UHD,Chrome OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹23,990"
Asus Chromebook CX1400CKA-EK0257 Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),37,Intel Celeron N4500,"Dual Core, 2 Threads",4 GB LPDDR4X RAM,64 GB SSD,Intel Integrated UHD,Chrome OS,"14 inches, 1920 x 1080 pixels",1 Year Warranty,"₹17,990"
Asus Chromebook CX1400CKA-EK0335 Laptop (Celeron N4500/ 4GB/ 128GB eMMC/ Chrome OS),37,Intel Celeron N4500,"Dual Core, 2 Threads",4 GB LPDDR4X RAM,128 GB SSD,Intel Integrated UHD,Chrome OS,"14 inches, 1920 x 1080 pixels",1 Year Warranty,"₹18,990"
Gigabyte G6 KF Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 512 GB SSD/ Win 11/ 8 GB Graphics),71,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR5 RAM,512 GB SSD,8 GB NVIDIA GeForce RTX 4060,Windows 11 OS,"16 inches, 1920 x 1200 pixels",Backlit Keyboard,"₹1,30,000"
HP 255 G8 7J035AA Laptop (Ryzen 5-5500U/ 8GB/ 256GB SSD/ Win11),56,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",8 GB DDR4 RAM,256 GB SSD,AMD Radeon ,Windows 11  OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹32,989"
Lenovo ThinkBook 15 G3 ACL 21A4003KUS Laptop (AMD Ryzen 7 5700U/ 16GB/ 512 GB SSD/ Win11 Home),60,5th Gen AMD Ryzen 7  5700U,"Octa Core, 16 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon AMD,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹57,990"
Lenovo IdeaPad Flex 5 82Y0004YIN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),58,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8 GB LPDDR4x RAM,512 GB SSD,Intel Integrated UHD Graphics,Windows 11 OS,"14 inches, 1920 x 1200 pixels, Touch Screen",1 Year Warranty,"₹58,990"
Lenovo IdeaPad Slim 5 82XX007MIN Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11),69,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Integrated SoC,Windows 11 OS,"14 inches, 1920 x 1200 pixels",1 Year Warranty,"₹67,690"
Asus Vivobook 16X K3605ZU-MBN742WS Laptop (12th Gen Core i7/ 16 GB RAM/ 512 GB SSD/ Win 11/ 6GB Graphics),72,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16 GB DDR4 RAM,512 GB SSD,6 GB NVIDIA Geforce RTX 4050,Windows 11 OS,"16 inches, 1920 x 1200 pixels",1 Year Warranty,"₹99,000"
Fujitsu UH-X ‎4ZR1M37246 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),65,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,Intel Iris Xe Graphics,Windows 11 OS,"14 inches, 1920 x 1200 pixels",2 Year Warranty,"₹86,990"
Lenovo IdeaPad Slim 5 14IAH8 83BF000UIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),59,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB LPDDR5 RAM,512 GB SSD,Intel UHD Graphics,Windows 11 OS,"14 inches, 1920 x 1080 pixels",1 Year Warranty,"₹59,990"
Lenovo IdeaPad Slim 5 82XE0072IN Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11),69,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Integrated SoC,Windows 11 OS,"14 inches, 1920 x 1200 pixels",1 Year Warranty,"₹63,990"
Lenovo IdeaPad Slim 3 82XQ008UIN Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),58,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8 GB LPDDR5 RAM,512 GB SSD,AMD Radeon 610M Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹42,990"
Lenovo IdeaPad Slim 3 82XQ0096IN Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),60,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16 GB LPDDR5 RAM,512 GB SSD,AMD Radeon 610M Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹45,990"
Lenovo V15 G3 IAP 82TT004VIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),56,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8 GB DDR4 RAM,512 GB SSD,Intel Integrated UHD,DOS OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹45,490"
Asus Vivobook 16X K3605ZC-MBN542WS Laptop (12th Gen Core i5/ 16 GB RAM/ 512 GB SSD/ Win 11/ 4 GB Graphics),65,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,Windows 11 OS,"16 inches, 1920 x 1200 pixels",1 Year Warranty,"₹66,990"
Asus Vivobook 16X K3605ZU-MBN541WS Laptop (12th Gen Core i5/ 16 GB RAM/ 512 GB SSD/ Win 11/ 6GB Graphics),70,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16 GB DDR4 RAM,512 GB SSD,6 GB NVIDIA Geforce RTX 4050,Windows 11 OS,"16 inches, 1920 x 1200 pixels",1 Year Warranty,"₹82,791"
MSI Thin GF63 11UC-1291IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),71,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",2 Year Warranty,"₹62,990"
Asus Vivobook Pro 15 OLED M6500QC-LK541WS Laptop (Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),62,5th Gen AMD Ryzen 5 5600H,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 3050 GPU,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹69,450"
Asus VivoBook 15 X1504ZA-NJ326WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),57,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8 GB DDR4 RAM,512 GB SSD,Integrated Intel UHD Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹36,990"
Acer TMP214-41-G3 UN.VSQSI.007 Notebook (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),63,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,AMD Radeon AMD,Windows 11 OS,"14 inches, 1366 x 768 pixels",1 Year Warranty,"₹44,990"
Acer TMP214-41-G3 UN.VSQSI.006 Notebook (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),60,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8 GB DDR4 RAM,512 GB SSD,AMD Radeon AMD,Windows 11 OS,"14 inches, 1366 x 768 pixels",1 Year Warranty,"₹41,990"
Ultimus Lite NU14U4INC43BN-SG Laptop (Celeron N4020/ 4GB/ 128GB SSD/ Win11 Home),44,Intel Celeron  N4020,"Dual Core, 2 Threads",4 GB DDR4 RAM,128 GB SSD,Intel Integrated UHD Graphics,Windows 11 OS,"14.1 inches, 1366 x 768 pixels",1 Year Warranty,"₹13,990"
Lenovo V14 82KAA055IH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ DOS),54,11th Gen Intel Core i5 1135G7 ,"Quad Core, 8 Threads",8 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics ,DOS OS,"14 inches, 1366 x 768 pixels",1 Year Warranty,"₹42,499"
HP Omen 16-xf0043AX Gaming Laptop (AMD Ryzen 9 7940HS/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),78,7th Gen AMD Ryzen 9 7940HS,"Octa Core, 16 Threads",32 GB DDR5 RAM,1 TB SSD,8 GB NVIDIA GeForce RTX 4070,Windows 11 OS,"16.1 inches, 2560 x 1440 pixels",1 Year Warranty,"₹1,79,490"
Gigabyte Aero 14 OLED BMF Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Pro/ 6GB Graph),70,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16 GB LPDDR5 RAM,1 TB SSD,6 GB NVIDIA GeForce RTX 4050,Windows 11 OS,"14 inches, 2880 x 1800 pixels",2 Year Warranty,"₹1,64,990"
Dell Vostro 3520 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),58,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8 GB DDR4 RAM,512 GB SSD,Intel UHD Graphics,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹36,990"
Asus TUF Gaming F15 FX506HF-HN076W Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),69,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",16 GB DDR4 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹55,990"
HP Victus 15-fb1018AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),63,7th Gen Amd Ryzen 5 7535HS,"Hexa Core, 12 Threads",8 GB DDR5 RAM,512 GB SSD,4 GB NVIDIA GeForce RTX 2050,Windows 11 OS,"15.6 inches, 1920 x 1080 pixels",1 Year Warranty,"₹54,999"
